"date","conf","status1","s1"
"2007-11-29","","Normal value",3.729975
"2007-11-30","","Normal value",3.801728
"2007-12-03","","Normal value",3.749596
"2007-12-04","","Normal value",3.665141
"2007-12-05","","Normal value",3.6941
"2007-12-06","","Normal value",3.712736
"2007-12-07","","Normal value",3.846312
"2007-12-10","","Normal value",3.905463
"2007-12-11","","Normal value",3.893602
"2007-12-12","","Normal value",3.950411
"2007-12-13","","Normal value",3.973282
"2007-12-14","","Normal value",3.96126
"2007-12-17","","Normal value",3.971976
"2007-12-18","","Normal value",4.020797
"2007-12-19","","Normal value",3.973216
"2007-12-20","","Normal value",3.96373
"2007-12-21","","Normal value",3.972174
"2007-12-24","","Normal value",3.96819
"2007-12-27","","Normal value",4.05012
"2007-12-28","","Normal value",4.024533
"2007-12-31","","Normal value",4.015734
"2008-01-02","","Normal value",3.89269
"2008-01-03","","Normal value",3.786073
"2008-01-04","","Normal value",3.686105
"2008-01-07","","Normal value",3.697967
"2008-01-08","","Normal value",3.769358
"2008-01-09","","Normal value",3.664224
"2008-01-10","","Normal value",3.704928
"2008-01-11","","Normal value",3.658494
"2008-01-14","","Normal value",3.638872
"2008-01-15","","Normal value",3.589499
"2008-01-16","","Normal value",3.56241
"2008-01-17","","Normal value",3.482687
"2008-01-18","","Normal value",3.42041
"2008-01-21","","Normal value",3.314301
"2008-01-22","","Normal value",3.305652
"2008-01-23","","Normal value",3.30427
"2008-01-24","","Normal value",3.455843
"2008-01-25","","Normal value",3.542036
"2008-01-28","","Normal value",3.366141
"2008-01-29","","Normal value",3.411673
"2008-01-30","","Normal value",3.465873
"2008-01-31","","Normal value",3.337693
"2008-02-01","","Normal value",3.347606
"2008-02-04","","Normal value",3.335543
"2008-02-05","","Normal value",3.158121
"2008-02-06","","Normal value",3.190071
"2008-02-07","","Normal value",3.081008
"2008-02-08","","Normal value",3.077175
"2008-02-11","","Normal value",2.998589
"2008-02-12","","Normal value",3.08037
"2008-02-13","","Normal value",3.104351
"2008-02-14","","Normal value",3.177416
"2008-02-15","","Normal value",3.083031
"2008-02-18","","Normal value",3.17308
"2008-02-19","","Normal value",3.174577
"2008-02-20","","Normal value",3.213217
"2008-02-21","","Normal value",3.333045
"2008-02-22","","Normal value",3.284009
"2008-02-25","","Normal value",3.270637
"2008-02-26","","Normal value",3.344393
"2008-02-27","","Normal value",3.267292
"2008-02-28","","Normal value",3.198443
"2008-02-29","","Normal value",3.032664
"2008-03-03","","Normal value",3.016859
"2008-03-04","","Normal value",3.051507
"2008-03-05","","Normal value",3.079386
"2008-03-06","","Normal value",3.082966
"2008-03-07","","Normal value",3.073547
"2008-03-10","","Normal value",3.024958
"2008-03-11","","Normal value",3.138321
"2008-03-12","","Normal value",3.152591
"2008-03-13","","Normal value",3.05437
"2008-03-14","","Normal value",3.096666
"2008-03-17","","Normal value",2.99425
"2008-03-18","","Normal value",3.110096
"2008-03-19","","Normal value",3.204153
"2008-03-20","","Normal value",3.328705
"2008-03-25","","Normal value",3.463427
"2008-03-26","","Normal value",3.477816
"2008-03-27","","Normal value",3.464831
"2008-03-28","","Normal value",3.522544
"2008-03-31","","Normal value",3.494866
"2008-04-01","","Normal value",3.571686
"2008-04-02","","Normal value",3.567724
"2008-04-03","","Normal value",3.564668
"2008-04-04","","Normal value",3.524952
"2008-04-07","","Normal value",3.608647
"2008-04-08","","Normal value",3.602784
"2008-04-09","","Normal value",3.592884
"2008-04-10","","Normal value",3.50087
"2008-04-11","","Normal value",3.448615
"2008-04-14","","Normal value",3.4837
"2008-04-15","","Normal value",3.564129
"2008-04-16","","Normal value",3.619674
"2008-04-17","","Normal value",3.731984
"2008-04-18","","Normal value",3.903839
"2008-04-21","","Normal value",3.875835
"2008-04-22","","Normal value",3.942663
"2008-04-23","","Normal value",3.887992
"2008-04-24","","Normal value",3.876308
"2008-04-25","","Normal value",3.882542
"2008-04-28","","Normal value",3.889
"2008-04-29","","Normal value",3.833059
"2008-04-30","","Normal value",3.807482
"2008-05-02","","Normal value",3.910019
"2008-05-05","","Normal value",3.859673
"2008-05-06","","Normal value",3.739686
"2008-05-07","","Normal value",3.792778
"2008-05-08","","Normal value",3.696223
"2008-05-09","","Normal value",3.574848
"2008-05-12","","Normal value",3.663837
"2008-05-13","","Normal value",3.796793
"2008-05-14","","Normal value",3.898028
"2008-05-15","","Normal value",3.978093
"2008-05-16","","Normal value",4.014838
"2008-05-19","","Normal value",3.990625
"2008-05-20","","Normal value",4.000012
"2008-05-21","","Normal value",4.107563
"2008-05-22","","Normal value",4.169506
"2008-05-23","","Normal value",4.180056
"2008-05-26","","Normal value",4.18274
"2008-05-27","","Normal value",4.186466
"2008-05-28","","Normal value",4.23965
"2008-05-29","","Normal value",4.358567
"2008-05-30","","Normal value",4.290076
"2008-06-02","","Normal value",4.243851
"2008-06-03","","Normal value",4.32845
"2008-06-04","","Normal value",4.255291
"2008-06-05","","Normal value",4.477417
"2008-06-06","","Normal value",4.51127
"2008-06-09","","Normal value",4.631723
"2008-06-10","","Normal value",4.600035
"2008-06-11","","Normal value",4.559746
"2008-06-12","","Normal value",4.646659
"2008-06-13","","Normal value",4.711295
"2008-06-16","","Normal value",4.850534
"2008-06-17","","Normal value",4.768898
"2008-06-18","","Normal value",4.758778
"2008-06-19","","Normal value",4.860911
"2008-06-20","","Normal value",4.732452
"2008-06-23","","Normal value",4.680285
"2008-06-24","","Normal value",4.616417
"2008-06-25","","Normal value",4.677982
"2008-06-26","","Normal value",4.596822
"2008-06-27","","Normal value",4.545998
"2008-06-30","","Normal value",4.718135
"2008-07-01","","Normal value",4.629264
"2008-07-02","","Normal value",4.757901
"2008-07-03","","Normal value",4.553609
"2008-07-04","","Normal value",4.499692
"2008-07-07","","Normal value",4.441381
"2008-07-08","","Normal value",4.438277
"2008-07-09","","Normal value",4.475137
"2008-07-10","","Normal value",4.442456
"2008-07-11","","Normal value",4.432272
"2008-07-14","","Normal value",4.427612
"2008-07-15","","Normal value",4.324589
"2008-07-16","","Normal value",4.392176
"2008-07-17","","Normal value",4.468754
"2008-07-18","","Normal value",4.607963
"2008-07-21","","Normal value",4.735197
"2008-07-22","","Normal value",4.678824
"2008-07-23","","Normal value",4.731682
"2008-07-24","","Normal value",4.554071
"2008-07-25","","Normal value",4.510373
"2008-07-28","","Normal value",4.435643
"2008-07-29","","Normal value",4.400924
"2008-07-30","","Normal value",4.355951
"2008-07-31","","Normal value",4.268306
"2008-08-01","","Normal value",4.227697
"2008-08-04","","Normal value",4.206012
"2008-08-05","","Normal value",4.164255
"2008-08-06","","Normal value",4.167751
"2008-08-07","","Normal value",3.982584
"2008-08-08","","Normal value",3.940365
"2008-08-11","","Normal value",3.976005
"2008-08-12","","Normal value",3.923246
"2008-08-13","","Normal value",3.881715
"2008-08-14","","Normal value",3.859373
"2008-08-15","","Normal value",3.871844
"2008-08-18","","Normal value",3.824722
"2008-08-19","","Normal value",3.745567
"2008-08-20","","Normal value",3.787392
"2008-08-21","","Normal value",3.936749
"2008-08-22","","Normal value",4.02199
"2008-08-25","","Normal value",3.88857
"2008-08-26","","Normal value",3.803458
"2008-08-27","","Normal value",3.976486
"2008-08-28","","Normal value",4.081914
"2008-08-29","","Normal value",4.023578
"2008-09-01","","Normal value",3.877708
"2008-09-02","","Normal value",3.989862
"2008-09-03","","Normal value",3.924676
"2008-09-04","","Normal value",3.845952
"2008-09-05","","Normal value",3.679157
"2008-09-08","","Normal value",3.768183
"2008-09-09","","Normal value",3.775089
"2008-09-10","","Normal value",3.776319
"2008-09-11","","Normal value",3.692426
"2008-09-12","","Normal value",3.793212
"2008-09-15","","Normal value",3.577858
"2008-09-16","","Normal value",3.538673
"2008-09-17","","Normal value",3.646152
"2008-09-18","","Normal value",3.699818
"2008-09-19","","Normal value",3.908265
"2008-09-22","","Normal value",4.073107
"2008-09-23","","Normal value",4.006474
"2008-09-24","","Normal value",3.890209
"2008-09-25","","Normal value",3.934899
"2008-09-26","","Normal value",3.84574
"2008-09-29","","Normal value",3.616701
"2008-09-30","","Normal value",3.666544
"2008-10-01","","Normal value",3.67154
"2008-10-02","","Normal value",3.556578
"2008-10-03","","Normal value",3.454955
"2008-10-06","","Normal value",3.276345
"2008-10-07","","Normal value",3.623841
"2008-10-08","","Normal value",3.459334
"2008-10-09","","Normal value",3.665363
"2008-10-10","","Normal value",3.587293
"2008-10-13","","Normal value",3.723911
"2008-10-14","","Normal value",3.87427
"2008-10-15","","Normal value",3.64068
"2008-10-16","","Normal value",3.481805
"2008-10-17","","Normal value",3.260573
"2008-10-20","","Normal value",3.34172
"2008-10-21","","Normal value",3.201766
"2008-10-22","","Normal value",3.085925
"2008-10-23","","Normal value",3.0998
"2008-10-24","","Normal value",3.10322
"2008-10-27","","Normal value",3.002179
"2008-10-28","","Normal value",2.958916
"2008-10-29","","Normal value",2.957139
"2008-10-30","","Normal value",2.95725
"2008-10-31","","Normal value",2.9881
"2008-11-03","","Normal value",3.021547
"2008-11-04","","Normal value",2.988589
"2008-11-05","","Normal value",2.918557
"2008-11-06","","Normal value",2.948369
"2008-11-07","","Normal value",2.807747
"2008-11-10","","Normal value",2.823962
"2008-11-11","","Normal value",2.809436
"2008-11-12","","Normal value",2.96319
"2008-11-13","","Normal value",2.877286
"2008-11-14","","Normal value",2.977095
"2008-11-17","","Normal value",2.94652
"2008-11-18","","Normal value",2.88295
"2008-11-19","","Normal value",2.893954
"2008-11-20","","Normal value",2.812591
"2008-11-21","","Normal value",2.864641
"2008-11-24","","Normal value",2.855133
"2008-11-25","","Normal value",2.950966
"2008-11-26","","Normal value",2.98081
"2008-11-27","","Normal value",3.021577
"2008-11-28","","Normal value",2.974845
"2008-12-01","","Normal value",2.867598
"2008-12-02","","Normal value",2.891347
"2008-12-03","","Normal value",2.981518
"2008-12-04","","Normal value",2.978043
"2008-12-05","","Normal value",3.049603
"2008-12-08","","Normal value",3.125626
"2008-12-09","","Normal value",3.234372
"2008-12-10","","Normal value",3.254615
"2008-12-11","","Normal value",3.206276
"2008-12-12","","Normal value",3.155295
"2008-12-15","","Normal value",3.153242
"2008-12-16","","Normal value",3.12809
"2008-12-17","","Normal value",2.947315
"2008-12-18","","Normal value",2.891058
"2008-12-19","","Normal value",2.785852
"2008-12-22","","Normal value",2.780883
"2008-12-23","","Normal value",2.772779
"2008-12-24","","Normal value",2.765801
"2008-12-29","","Normal value",2.78119
"2008-12-30","","Normal value",2.766933
"2008-12-31","","Normal value",2.760317
"2009-01-02","","Normal value",2.762954
"2009-01-05","","Normal value",2.682311
"2009-01-06","","Normal value",2.753988
"2009-01-07","","Normal value",2.804757
"2009-01-08","","Normal value",2.780787
"2009-01-09","","Normal value",2.710482
"2009-01-12","","Normal value",2.729093
"2009-01-13","","Normal value",2.684899
"2009-01-14","","Normal value",2.640786
"2009-01-15","","Normal value",2.701072
"2009-01-16","","Normal value",2.814375
"2009-01-19","","Normal value",2.77256
"2009-01-20","","Normal value",2.792109
"2009-01-21","","Normal value",2.82441
"2009-01-22","","Normal value",2.789128
"2009-01-23","","Normal value",2.737583
"2009-01-26","","Normal value",2.98337
"2009-01-27","","Normal value",3.071401
"2009-01-28","","Normal value",2.96966
"2009-01-29","","Normal value",2.902188
